company_id,date,End of month account balance,Monthly average account balance,Monthly minimum balance,Maximum monthly balance,Account balance at the end of last month,Last month's average account balance,Last month's minimum balance,Last month's maximum balance
1000054,202102,2148618,2055529,1130392,3646447,2288328,2185523,1234380,3471683
1000054,202103,2483249,2388002,2095288,6091427,2274362,2176349,1969295,6482578
1000054,202104,1944932,1963695,1648108,2736746,1877188,1897784,1597193,2571587
1000054,202105,1807613,1766937,1245140,2033109,1788940,1623588,1315202,2052571
1000054,202106,1808936,1732896,1276535,4038943,1695722,1589175,1348942,3995651
1000054,202107,1686302,1674430,1406919,4874297,1578349,1727472,1472251,4704502
1000054,202108,1843263,1853276,1466175,4161857,1815563,1810774,1571625,4260365
1000054,202109,2495579,2452841,1512469,6457438,2622614,2635076,1573737,6460441
1000054,202110,2792002,2853547,1414867,6640224,2981988,2862909,1453375,6420782
1000054,202111,2699908,2738724,1868012,5521661,2958686,2626624,1852666,5730215
1000054,202112,2524087,2481888,2129231,6221737,2309026,2591532,2115215,5947940
1000054,202201,1740742,1785108,1494137,4640466,1642105,1829384,1466095,4773353
1000054,202202,1984394,2013900,1751208,3030150,2086244,2134570,1793311,3307254
1000054,202203,2012499,2040159,1714297,3499027,2028839,2098747,1682295,3659248
1000054,202204,1930921,1941237,1413467,2944806,1864373,1811955,1313815,2896746
1000054,202205,2292194,2180195,1553745,4490702,2157224,2254456,1431474,4713045
1000054,202206,2320202,2365795,1879224,6453926,2218334,2314480,2038759,6853090
1000054,202207,2076670,2050927,1652881,3646411,2047301,2035808,1495770,3519399
1000054,202208,2072449,2164177,1482334,3754214,1938631,2346645,1365368,3908236
1000054,202209,2719576,2806054,1454785,7437218,2972075,2727464,1438871,7339636
1000054,202210,2666060,2689439,2320625,5543301,2456821,2749660,2210593,5896434
1000054,202211,2009758,1959952,1371139,4255367,2204936,1906438,1345320,4081218
1000054,202212,2835753,2751734,1830006,7757265,3029657,2528693,1689991,8436428
1000054,202301,2888948,2842836,2171988,5870344,2844545,2816412,2011654,5958149
1000054,202302,2035583,2030813,1566452,4875138,2133216,2070235,1660645,4732104
1000054,202303,2073315,2031032,1211386,2618026,2144436,1993459,1274162,2575808
1000054,202304,2279420,2282823,1902804,3280997,2148712,2232905,1752198,3181122
1000054,202305,2873008,2776868,1769700,5367683,2780537,2954797,1829087,4987915
1000054,202306,2784681,2917708,1600282,5681290,2791989,2643259,1635267,5190986
1000054,202307,1730023,1662193,1146243,5077434,1777717,1594237,1195156,4896452
1000054,202308,2125528,2217338,1683894,6258060,2143762,2355592,1675288,6206356
1000054,202309,2344488,2441450,2077646,6370617,2331821,2646790,1982068,6194554
1000054,202310,2276010,2281782,1874777,3868392,2250132,2241759,1936149,3492322
1000054,202311,1854462,1896170,1624767,5436640,1853818,2043613,1582964,5522545
1000054,202312,2760824,2743168,1535687,6652889,2724575,2577990,1449366,6180289
1000054,202401,2512919,2545595,1328004,4640321,2533690,2403768,1303735,4372115
1000054,202402,2732325,2688765,1975694,6648244,2944345,2874930,2079722,6143972
1000054,202403,2760752,2705856,1700951,3123496,2834093,2924087,1692716,3136260
1000054,202404,2610261,2630681,2169706,3596140,2726480,2484839,2082858,3304967
1000054,202405,2188882,2188472,1682801,5858330,2231557,1995590,1794494,5572862
1000054,202406,2422421,2441688,2151815,5635980,2491710,2241627,2316060,5581546
1000054,202407,1808803,1770214,1088749,3241320,1837146,1685732,1074214,3025907
1000054,202408,2508427,2475054,1741635,5145452,2271062,2604474,1697985,5090129
1000054,202409,1834548,1758212,1285093,5173003,2017855,1761725,1314058,5010296
1000054,202410,2536102,2422554,1510681,5833030,2299539,2401036,1377129,6253704
1000054,202411,1903171,1856249,1400804,3533205,1863260,1887485,1454405,3741595
1000054,202412,1750446,1675920,1185602,2325678,1612201,1806716,1252538,2554922
1000054,202501,1815508,1743572,1232164,3010328,1669152,1600749,1206890,3027734
1000054,202502,1592934,1642781,1027593,4713247,1686447,1706758,960720,4784320
1000054,202503,2569892,2451387,1302348,4962435,2531819,2660632,1179619,5405725
1000054,202504,2588513,2629655,1834836,5167953,2744413,2478896,1885200,5064172
1000054,202505,2292095,2239963,1453415,4692689,2187936,2391282,1386265,4744949
1000054,202506,1810163,1877418,906037,5031886,1721994,1951773,899493,4910200
1000054,202507,1704106,1701548,1061960,3829916,1619320,1536316,1037822,3865044
1000054,202508,1616292,1584867,988283,3908172,1653837,1499795,924021,3580484
1000054,202509,1816140,1819343,1193892,3341490,1930556,1857856,1195890,3531149
1000054,202510,2804494,2771389,1550158,3239937,2777717,2772719,1537630,3554392
1000055,202101,4029699,4055610,2833174,11560596,3932380,4078269,2903520,10556536
1000055,202102,4352299,4184532,3381632,12636215,4764530,3960182,3213825,13397015
1000055,202103,3639975,3820878,2737531,10568269,3360973,3954611,2581294,10022385
1000055,202104,3974827,3945236,3265328,11499196,3964200,3760929,3470615,10803602
1000055,202105,4824327,4751108,3284417,12779447,4736029,4646046,3417233,13273680
1000055,202106,5077658,5184395,3593137,12190098,4669542,5048476,3788752,11078683
1000055,202107,4040617,3985623,3330118,10928126,3853294,4122748,3079220,10847780
1000055,202108,3503726,3620496,2351282,7851982,3173283,3323798,2221509,7069052
1000055,202109,4457495,4437111,3479697,6041253,4793549,4175802,3532262,6106974
1000055,202110,4008714,4096728,2701235,7389320,4095181,3851331,2894211,7333281
1000055,202111,3966793,3811077,2646225,11684031,4216715,3512612,2853749,12654933
1000055,202112,6085253,6295875,4893043,10753626,6111485,5927685,5217852,11227370
1000055,202201,5102119,5222385,2907874,14025077,5203661,5334206,2642325,12976018
1000055,202202,4932077,4789893,3134011,6298764,5130202,5012305,3335138,6115520
1000055,202203,4528297,4367671,2670195,7856365,4897816,4507701,2883325,8534494
1000055,202204,4565982,4482101,2938866,8067228,4193171,4459859,2678334,8430792
1000055,202205,4886368,5118993,2893462,5854087,4721158,4660776,2845014,5964465
1000055,202206,5331416,5201772,3901328,7070946,5554297,5679301,3929893,7154484
1000055,202207,5347774,5324311,4381261,7845258,5838005,4970858,4147082,7685369
1000055,202208,3829837,3649842,3119958,10309345,4198119,3772784,3130369,10485019
1000055,202209,4769637,4720618,3080233,5821169,4901377,5110437,3317999,6137449
1000055,202210,4517375,4549592,4045328,7532866,4240548,4729553,4342208,6971724
1000055,202211,5829610,6093763,4299580,6525271,5385637,5750135,4677803,7138425
1000055,202212,5145381,5153992,3394717,12460531,5604393,4964115,3383928,11811000
1000055,202301,4862328,5017488,4056230,11079183,4798074,4546050,3983677,10963389
1000055,202302,3668732,3686021,2905450,8531512,3444804,3769146,3001787,7717120
1000055,202303,5071607,4838711,4055815,9186340,5511713,4948059,3988294,9278838
1000055,202304,3673909,3605944,2125193,5495098,3383320,3768572,1930501,5365267
1000055,202305,4303467,4335979,2957900,10623574,4501057,3911917,3088001,10091876
1000055,202306,3747275,3916124,3165440,9897017,3841154,4165065,3026783,10858065
1000055,202307,5318950,5509969,3731856,7251552,4880386,5773026,3395306,7147334
1000055,202308,3928729,3822007,3038404,7955581,3802026,3547500,2747094,7819216
1000055,202309,4459860,4335032,3278770,7013396,4147607,4202923,3561636,6961641
1000055,202310,5901573,5725218,4939278,8376710,6024914,5883835,4694364,7733636
1000055,202311,3923190,4088944,2408149,9789214,3905232,4085506,2383055,9579912
1000055,202312,4791649,4960634,3498814,10169720,4316581,4578758,3814110,9836975
1000055,202401,4538303,4663053,2492862,6856250,4970086,4278206,2476666,6808426
1000055,202402,3390384,3354017,2631223,5726358,3288390,3542818,2409468,6134786
1000055,202403,5607068,5609524,4445211,16465951,5335915,5223551,4491384,15454234
1000055,202404,3536101,3523488,1828641,9591642,3339807,3292412,1678033,9798321
1000055,202405,4695643,4579847,3617130,13015847,4375227,4882962,3324206,11812238
1000055,202406,4942951,4945436,3291392,9757498,5436393,5056351,3522761,9399968
1000055,202407,5136818,4895642,2823394,11738830,4926320,4998172,2704484,11674636
1000055,202408,5309101,5113625,3546283,9640577,5208773,5092501,3673006,8819738
1000055,202409,4063281,4220363,2347329,5069563,4365065,4278599,2351518,5114142
1000055,202410,3367075,3451817,2243225,6269600,3462624,3522075,2118648,6031763
1000055,202411,5408718,5366999,3535871,12053671,5266679,5869163,3548473,13241704
1000055,202412,4871349,4879703,3874459,8016165,5259428,4609341,3540475,8226139
1000055,202501,5731145,5656639,4640429,15537742,6017386,5333715,4498628,14742754
1000055,202502,5688996,5825975,4225851,7891151,5379401,5310048,4245151,7264077
1000055,202503,5751773,5915231,2928082,10339072,5917123,6102387,2769025,9389365
1000055,202504,4726662,4851108,4123582,6321047,5125968,4898689,4255691,5803698
1000055,202505,4293227,4388799,3325075,8024818,4290188,4047560,3027023,8313806
1000055,202506,5603634,5438049,2878464,6586267,5865449,5290720,2869719,7053881
1000055,202507,4629938,4554919,3831427,7490516,5066174,4262186,3996175,6976266
1000055,202508,3863456,3851805,2241215,7191425,4010587,3721985,2209813,7050666
1000055,202509,5785104,5687215,4232893,11619463,5325117,6200502,4550009,11280721
1000055,202510,5864044,6013542,4026567,12508141,5564461,6234021,4133023,12869671
1000056,202101,2005422,1971200,1339492,3253763,2043563,1777064,1462321,3047264
1000056,202102,1525723,1470527,1305844,3194526,1457235,1397738,1249463,3484154
1000056,202103,1909038,1889764,1288494,3946189,2083730,1704703,1401569,4126574
1000056,202104,2419564,2535682,1282701,4115045,2373762,2644649,1310105,4489573
1000056,202105,2540206,2470574,2231965,6801098,2518477,2455464,2341411,6498271
1000056,202106,1682638,1701510,1460890,3595323,1750482,1869625,1578392,3658396
1000056,202107,1515006,1504851,1172270,2622948,1522353,1575152,1184273,2744793
1000056,202108,2510212,2402530,1724909,7279472,2451044,2411137,1849854,7586601
1000056,202109,1910977,1908660,1026469,5170556,1749169,2024975,1035029,4675574
1000056,202110,2098082,2140497,1712662,6224834,2138552,2228173,1746640,6845187
1000056,202111,2621618,2625083,1389958,6331848,2814348,2490561,1374695,6873930
1000056,202112,1514504,1570859,798810,2754312,1570771,1580365,742196,2544847
1000056,202201,2228943,2181898,1593590,3641279,2176114,2206334,1610642,3673006
1000056,202202,1523765,1460719,859481,3596548,1410313,1446471,941552,3463156
1000056,202203,1893863,1976542,952787,5612560,2013683,1849724,1007512,6037873
1000056,202204,2419905,2390429,1619510,5543418,2633702,2258175,1699675,5762404
1000056,202205,1965095,1980109,1090405,5453273,1921184,1893398,1121657,5151725
1000056,202206,2657375,2734971,1499307,4584759,2778892,2467083,1453700,4157332
1000056,202207,2119326,2082092,1124862,3969947,2081501,2255715,1050534,3804592
1000056,202208,1827170,1866666,1063481,5156132,1827998,1936141,1004894,4679846
1000056,202209,1703071,1640980,1338943,4322473,1817679,1703211,1206741,4012388
1000056,202210,1863224,1824337,1534497,5523862,1707989,1850728,1587738,5674263
1000056,202211,1890257,1823098,1287290,4861839,1901725,1892124,1367585,5100151
1000056,202212,1517143,1564361,1065977,2961735,1430550,1715122,1016709,2942789
1000056,202301,1886623,1834297,967954,3978943,1826177,1792166,888939,4058750
1000056,202302,2002879,2046422,1056972,5630051,2060733,2133405,1022245,5242574
1000056,202303,2320336,2423196,1399225,4984380,2100938,2355118,1341031,4801747
1000056,202304,2239273,2245491,1606811,3549818,2281293,2404601,1591024,3700957
1000056,202305,2303177,2312396,1832915,4439782,2203422,2477976,1746438,4319811
1000056,202306,1443029,1437406,1070729,3002943,1491943,1553050,1036408,2912140
1000056,202307,1700070,1670470,1116692,2182494,1578202,1505248,1207714,2048922
1000056,202308,2245357,2239890,1228950,5642916,2351253,2149484,1188354,5749933
1000056,202309,2027134,2047974,1646659,2651030,2086180,1898031,1740689,2815149
1000056,202310,1439283,1509230,929077,2690514,1574933,1495340,952458,2674072
1000056,202311,2420740,2526711,1923088,6363599,2619838,2524411,1860602,5874288
1000056,202312,2381828,2468086,1679644,4735987,2278600,2347596,1786398,5056487
1000056,202401,2106259,2188219,1675454,5686540,1907140,2286008,1707313,5199086
1000056,202402,1514380,1509511,1306782,2649520,1561437,1440003,1178356,2634538
1000056,202403,2374098,2411476,2061694,6931200,2422950,2582156,1883863,6599995
1000056,202404,2149603,2234526,1534908,3220083,1946434,2090470,1612463,3501079
1000056,202405,2393065,2367447,1686161,2806351,2212473,2304584,1668128,2939676
1000056,202406,2355961,2464750,1428351,6496822,2395871,2525007,1401357,6583111
1000056,202407,2418907,2398536,2114898,6117863,2618141,2449065,1965090,6323123
1000056,202408,2068912,2089825,1413413,3187716,2237114,1913455,1316542,3208581
1000056,202409,1605087,1638762,884461,4768728,1493207,1752249,937131,4432628
1000056,202410,2256991,2358689,1519139,4636609,2204887,2404949,1619103,4830510
1000056,202411,2194748,2138697,1208913,6380185,1994237,2296900,1223420,6370836
1000056,202412,2344302,2402002,1643385,4828218,2329894,2578614,1576048,4957912
1000056,202501,1641385,1644801,1189200,3277126,1724466,1659906,1292113,2979039
1000056,202502,1672202,1633500,1062019,3266417,1769180,1767702,1088349,3032564
1000056,202503,2526250,2596127,1335527,4386234,2525739,2777029,1414761,4464633
1000056,202504,2353789,2366081,2065217,4975987,2163541,2582872,1860051,4935610
1000056,202505,2548133,2589151,2062309,4993968,2487672,2770649,2041817,4721171
1000056,202506,2364519,2322643,1975679,2766059,2568861,2471851,2122254,2622644
1000056,202507,2166111,2162054,1400926,3454572,2048973,2148805,1355601,3545536
1000056,202508,2236084,2262325,1798554,3365157,2155475,2132029,1880046,3068327
1000056,202509,2524676,2500669,1752501,6938131,2649307,2706078,1807766,6846906
1000056,202510,2143577,2078920,1244203,4797010,2243716,2171452,1157660,4819175
1000057,202101,4368755,4570434,2401807,11144684,4728917,4370932,2533860,10717045
1000057,202102,3213064,3216748,2050000,9375622,3141167,3114452,1891135,9976692
1000057,202103,3983933,4077125,2211165,9257363,3995565,4228858,2311956,8436734
1000057,202104,4572751,4532075,4112309,13567164,4542929,4511968,4516111,14559691
1000057,202105,3491029,3440455,1814202,5908048,3789688,3152476,1980376,6171857
1000057,202106,3324228,3293367,2248698,4833120,3503291,3057198,2383728,4781168
1000057,202107,3595166,3562520,2447723,6709617,3833483,3737545,2464620,7279219
1000057,202108,3419533,3434640,2120974,6820323,3168606,3316879,2195133,7096189
1000057,202109,3354968,3369552,2444230,9397892,3550795,3374707,2555739,10208075
1000057,202110,3864773,3863673,2164237,8362931,3812968,4069700,1951449,8317085
1000057,202111,5037639,4853657,4098446,8338017,4557389,5097481,3772509,8259594
1000057,202112,4064405,4062809,2572683,10205741,3706809,3792238,2622623,10268491
1000057,202201,3289421,3180575,2422780,6779762,3406463,2925107,2183668,6190501
1000057,202202,3019998,2907091,2374490,4252310,2942693,2960088,2568678,4599718
1000057,202203,4523599,4719310,3870467,9933631,4856640,4947378,3862464,10266838
1000057,202204,3762655,3802144,3139239,10654520,3938952,3535263,2987153,10905083
1000057,202205,4828782,4905796,3589347,13042457,4366841,4780163,3513124,14154883
1000057,202206,4434611,4391060,2906254,9822392,4600366,4716242,3110143,10792131
1000057,202207,4766642,4961588,3342759,8658405,4473352,5402398,3628359,8075509
1000057,202208,3493465,3541650,2820951,4420140,3439373,3509116,2604434,4640260
1000057,202209,4514378,4635891,3841817,8994144,4626998,4246027,4055391,9137951
1000057,202210,3474320,3428654,1881388,8786384,3733308,3262498,1910823,8717845
1000057,202211,5113477,5348703,3343919,9125102,5068578,5063050,3401101,9996754
1000057,202212,4378427,4518738,3548481,6774954,4648567,4282827,3746807,7249557
1000057,202301,3621113,3749281,2435780,10391223,3826043,3744693,2300762,10800117
1000057,202302,3487554,3373229,2207241,9280227,3427943,3429376,2220945,9062468
1000057,202303,3296721,3221213,2190766,7624404,3297367,2978017,2111614,7877596
1000057,202304,4519919,4423023,3349883,6146585,4701154,4767449,3078215,6185547
1000057,202305,3364203,3287132,3027520,4626878,3048740,3366005,2788394,4394949
1000057,202306,4278692,4430760,2983091,5545686,4613124,4516939,2766203,5490652
1000057,202307,3475711,3313007,2027722,7893213,3663271,3635878,2074318,7438898
1000057,202308,4440580,4252343,2509543,5859653,4218032,4361325,2311705,5860145
1000057,202309,4812048,4703254,2487539,12997301,5275140,5106754,2522416,13569801
